data_folder,FSD_MIX_SED_filename,start_time,label
base/train,soundscape_49035.wav,1.1,32
base/train,soundscape_162368.wav,2.74,32
base/train,soundscape_188421.wav,1.64,32
base/train,soundscape_34444.wav,3.61,32
base/train,soundscape_135676.wav,7.81,32
base/train,soundscape_120134.wav,7.01,32
base/train,soundscape_179512.wav,7.04,32
base/train,soundscape_168180.wav,1.76,32
base/train,soundscape_112884.wav,5.19,32
base/train,soundscape_102188.wav,4.83,32
base/train,soundscape_204621.wav,4.75,32
base/train,soundscape_200525.wav,5.82,32
base/train,soundscape_126737.wav,6.15,32
base/train,soundscape_106212.wav,2.06,32
base/train,soundscape_13935.wav,5.79,32
base/train,soundscape_147795.wav,6.1,32
base/train,soundscape_69683.wav,6.41,32
base/train,soundscape_14339.wav,4.03,32
base/train,soundscape_189459.wav,8.59,32
base/train,soundscape_115533.wav,3.97,32
base/train,soundscape_56319.wav,4.15,32
base/train,soundscape_40056.wav,1.02,32
base/train,soundscape_114580.wav,1.37,32
base/train,soundscape_167152.wav,4.62,32
base/train,soundscape_77554.wav,5.49,32
base/train,soundscape_29507.wav,3.83,32
base/train,soundscape_104890.wav,5.17,32
base/train,soundscape_11709.wav,5.03,32
base/train,soundscape_16679.wav,1.11,32
base/train,soundscape_116634.wav,1.05,32
base/train,soundscape_122098.wav,9.0,32
base/train,soundscape_24934.wav,2.72,32
base/train,soundscape_69614.wav,8.46,32
base/train,soundscape_5043.wav,3.85,32
base/train,soundscape_103769.wav,0.0,32
base/train,soundscape_70791.wav,5.84,32
base/train,soundscape_72707.wav,7.75,32
base/train,soundscape_63498.wav,1.1,32
base/train,soundscape_40472.wav,1.8,32
base/train,soundscape_30875.wav,0.54,32
base/train,soundscape_58681.wav,2.44,32
base/train,soundscape_144463.wav,3.79,32
base/train,soundscape_145333.wav,6.44,32
base/train,soundscape_33380.wav,5.49,32
base/train,soundscape_43628.wav,4.92,32
base/train,soundscape_101385.wav,0.66,32
base/train,soundscape_84060.wav,0.0,32
base/train,soundscape_22949.wav,4.12,32
base/train,soundscape_120573.wav,8.47,32
base/train,soundscape_34705.wav,0.0,32
base/train,soundscape_178564.wav,3.05,32
base/train,soundscape_81109.wav,1.18,32
base/train,soundscape_59745.wav,6.25,32
base/train,soundscape_145408.wav,8.73,32
base/train,soundscape_193093.wav,4.08,32
base/train,soundscape_33721.wav,3.39,32
base/train,soundscape_50625.wav,0.19,32
base/train,soundscape_15553.wav,8.89,32
base/train,soundscape_131241.wav,9.0,32
base/train,soundscape_90866.wav,2.59,32
base/train,soundscape_8982.wav,4.17,32
base/train,soundscape_59647.wav,0.01,32
base/train,soundscape_92326.wav,8.78,32
base/train,soundscape_93450.wav,3.63,32
base/train,soundscape_122145.wav,2.92,32
base/train,soundscape_12798.wav,1.87,32
base/train,soundscape_101340.wav,8.95,32
base/train,soundscape_138707.wav,0.39,32
base/train,soundscape_7239.wav,6.05,32
base/train,soundscape_55434.wav,6.76,32
base/train,soundscape_7547.wav,6.25,32
base/train,soundscape_114218.wav,9.0,32
base/train,soundscape_19128.wav,2.89,32
base/train,soundscape_77060.wav,1.29,32
base/train,soundscape_150725.wav,2.02,32
base/train,soundscape_57396.wav,0.43,32
base/train,soundscape_105535.wav,0.22,32
base/train,soundscape_35512.wav,2.94,32
base/train,soundscape_75145.wav,8.31,32
base/train,soundscape_140619.wav,5.82,32
base/train,soundscape_67307.wav,0.44,32
base/train,soundscape_99601.wav,0.0,32
base/train,soundscape_121003.wav,7.5,32
base/train,soundscape_30809.wav,5.26,32
base/train,soundscape_191156.wav,3.76,32
base/train,soundscape_149517.wav,7.85,32
base/train,soundscape_154830.wav,5.12,32
base/train,soundscape_197110.wav,0.06,32
base/train,soundscape_36363.wav,6.62,32
base/train,soundscape_54017.wav,9.0,32
base/train,soundscape_171900.wav,5.25,32
base/train,soundscape_135573.wav,0.57,32
base/train,soundscape_186971.wav,8.23,32
base/train,soundscape_82180.wav,5.21,32
base/train,soundscape_69983.wav,8.81,32
base/train,soundscape_159466.wav,0.33,32
base/train,soundscape_59795.wav,1.79,32
base/train,soundscape_132542.wav,7.16,32
base/train,soundscape_167126.wav,5.16,32
base/train,soundscape_113127.wav,0.0,32
base/train,soundscape_29472.wav,8.05,32
base/train,soundscape_50022.wav,5.31,32
base/train,soundscape_47467.wav,7.85,32
base/train,soundscape_108267.wav,6.01,32
base/train,soundscape_156148.wav,5.92,32
base/train,soundscape_147002.wav,4.33,32
base/train,soundscape_75227.wav,2.36,32
base/train,soundscape_84589.wav,4.29,32
base/train,soundscape_196304.wav,7.25,32
base/train,soundscape_58335.wav,6.3,32
base/train,soundscape_68580.wav,4.71,32
base/train,soundscape_116879.wav,8.94,32
base/train,soundscape_195107.wav,4.09,32
base/train,soundscape_144080.wav,5.62,32
base/train,soundscape_58696.wav,8.25,32
base/train,soundscape_162371.wav,5.23,32
base/train,soundscape_202718.wav,0.03,32
base/train,soundscape_152210.wav,8.0,32
base/train,soundscape_54532.wav,6.32,32
base/train,soundscape_26532.wav,2.43,32
base/train,soundscape_75936.wav,5.54,32
base/train,soundscape_16143.wav,9.0,32
base/train,soundscape_145123.wav,7.55,32
base/train,soundscape_9846.wav,1.55,32
base/train,soundscape_14191.wav,6.06,32
base/train,soundscape_172759.wav,6.49,32
base/train,soundscape_8070.wav,6.66,32
base/train,soundscape_143160.wav,0.0,32
base/train,soundscape_146967.wav,7.22,32
base/train,soundscape_112181.wav,8.15,32
base/train,soundscape_89957.wav,3.14,32
base/train,soundscape_103759.wav,0.0,32
base/train,soundscape_88924.wav,1.92,32
base/train,soundscape_68395.wav,0.09,32
base/train,soundscape_189042.wav,4.96,32
base/train,soundscape_85084.wav,2.27,32
base/train,soundscape_113554.wav,2.2,32
base/train,soundscape_33219.wav,7.79,32
base/train,soundscape_40171.wav,8.28,32
base/train,soundscape_47882.wav,1.64,32
base/train,soundscape_59061.wav,3.74,32
base/train,soundscape_135774.wav,0.7,32
base/train,soundscape_50925.wav,9.0,32
base/train,soundscape_141170.wav,2.03,32
base/train,soundscape_170063.wav,8.4,32
base/train,soundscape_64128.wav,5.31,32
base/train,soundscape_40269.wav,3.92,32
base/train,soundscape_127765.wav,0.37,32
base/train,soundscape_184630.wav,2.47,32
base/train,soundscape_138661.wav,3.03,32
base/train,soundscape_71815.wav,2.93,32
base/train,soundscape_74329.wav,4.88,32
base/train,soundscape_174425.wav,0.2,32
base/train,soundscape_69641.wav,1.02,32
base/train,soundscape_89159.wav,5.57,32
base/train,soundscape_128612.wav,7.07,32
base/train,soundscape_80992.wav,4.0,32
base/train,soundscape_179268.wav,4.21,32
base/train,soundscape_103535.wav,6.91,32
base/train,soundscape_187839.wav,5.75,32
base/train,soundscape_146440.wav,5.28,32
base/train,soundscape_21472.wav,0.4,32
base/train,soundscape_67342.wav,7.03,32
base/train,soundscape_93508.wav,9.0,32
base/train,soundscape_162533.wav,4.73,32
base/train,soundscape_180766.wav,5.08,32
base/train,soundscape_120264.wav,3.99,32
base/train,soundscape_147131.wav,3.9,32
base/train,soundscape_22290.wav,7.5,32
base/train,soundscape_2864.wav,0.0,32
base/train,soundscape_158578.wav,2.37,32
base/train,soundscape_25901.wav,7.98,32
base/train,soundscape_174258.wav,7.64,32
base/train,soundscape_78754.wav,8.9,32
base/train,soundscape_7786.wav,1.33,32
base/train,soundscape_145667.wav,2.77,32
base/train,soundscape_65682.wav,8.8,32
base/train,soundscape_196665.wav,6.67,32
base/train,soundscape_103709.wav,5.56,32
base/train,soundscape_54430.wav,8.82,32
base/train,soundscape_120583.wav,8.83,32
base/train,soundscape_159424.wav,2.46,32
base/train,soundscape_17197.wav,1.37,32
base/train,soundscape_65639.wav,5.3,32
base/train,soundscape_2434.wav,5.97,32
base/train,soundscape_154620.wav,5.32,32
base/train,soundscape_51743.wav,3.34,32
base/train,soundscape_45843.wav,8.12,32
base/train,soundscape_61599.wav,3.89,32
base/train,soundscape_187057.wav,8.47,32
base/train,soundscape_150996.wav,9.0,32
base/train,soundscape_177370.wav,4.76,32
base/train,soundscape_183618.wav,0.02,32
base/train,soundscape_30179.wav,3.28,32
base/train,soundscape_63322.wav,1.64,32
base/train,soundscape_191901.wav,7.36,32
base/train,soundscape_88207.wav,0.85,32
base/train,soundscape_178573.wav,5.57,32
base/train,soundscape_101749.wav,5.65,32
base/train,soundscape_54358.wav,4.4,32
base/train,soundscape_7025.wav,8.63,32
base/train,soundscape_69079.wav,1.53,32
base/train,soundscape_140812.wav,6.83,32
base/train,soundscape_146792.wav,5.32,32
base/train,soundscape_146220.wav,6.71,32
base/train,soundscape_41527.wav,4.27,32
base/train,soundscape_189410.wav,6.22,32
base/train,soundscape_187716.wav,4.23,32
base/train,soundscape_72417.wav,7.36,32
base/train,soundscape_106689.wav,1.51,32
base/train,soundscape_195794.wav,7.82,32
base/train,soundscape_147008.wav,2.24,32
base/train,soundscape_70103.wav,9.0,32
base/train,soundscape_90827.wav,4.54,32
base/train,soundscape_39222.wav,1.54,32
base/train,soundscape_37336.wav,2.85,32
base/train,soundscape_204357.wav,7.0,32
base/train,soundscape_66192.wav,3.76,32
base/train,soundscape_148255.wav,8.86,32
base/train,soundscape_106185.wav,1.79,32
base/train,soundscape_159415.wav,5.31,32
base/train,soundscape_59593.wav,7.56,32
base/train,soundscape_175998.wav,0.32,32
base/train,soundscape_35096.wav,1.02,32
base/train,soundscape_169029.wav,3.23,32
base/train,soundscape_156992.wav,1.46,32
base/train,soundscape_18924.wav,1.04,32
base/train,soundscape_172691.wav,8.32,32
base/train,soundscape_6763.wav,6.86,32
base/train,soundscape_116659.wav,5.28,32
base/train,soundscape_149571.wav,2.76,32
base/train,soundscape_106879.wav,5.77,32
base/train,soundscape_34822.wav,2.92,32
base/train,soundscape_126751.wav,1.18,32
base/train,soundscape_200973.wav,2.56,32
base/train,soundscape_59145.wav,3.02,32
base/train,soundscape_40630.wav,0.38,32
base/train,soundscape_57455.wav,7.57,32
base/train,soundscape_19552.wav,6.08,32
base/train,soundscape_41898.wav,6.52,32
base/train,soundscape_64842.wav,8.23,32
base/train,soundscape_65347.wav,5.57,32
base/train,soundscape_71977.wav,9.0,32
base/train,soundscape_123518.wav,6.29,32
base/train,soundscape_123272.wav,9.0,32
base/train,soundscape_52211.wav,0.39,32
base/train,soundscape_87841.wav,6.46,32
base/train,soundscape_37217.wav,1.98,32
base/train,soundscape_78789.wav,5.76,32
base/train,soundscape_28835.wav,5.59,32
base/train,soundscape_78430.wav,2.4,32
base/train,soundscape_80856.wav,1.46,32
base/train,soundscape_122287.wav,0.28,32
base/train,soundscape_16943.wav,9.0,32
base/train,soundscape_67963.wav,3.16,32
base/train,soundscape_107538.wav,8.84,32
base/train,soundscape_151061.wav,3.39,32
base/train,soundscape_117080.wav,0.0,32
base/train,soundscape_137246.wav,2.19,32
base/train,soundscape_90748.wav,0.0,32
base/train,soundscape_172536.wav,4.67,32
base/train,soundscape_92281.wav,2.77,32
base/train,soundscape_64096.wav,6.72,32
base/train,soundscape_68429.wav,1.17,32
base/train,soundscape_105495.wav,0.5,32
base/train,soundscape_121546.wav,0.19,32
base/train,soundscape_26608.wav,6.8,32
base/train,soundscape_95755.wav,0.79,32
base/train,soundscape_162827.wav,1.47,32
base/train,soundscape_4161.wav,8.65,32
base/train,soundscape_136561.wav,5.17,32
base/train,soundscape_60414.wav,4.86,32
base/train,soundscape_117770.wav,5.05,32
base/train,soundscape_168992.wav,3.82,32
base/train,soundscape_24801.wav,6.35,32
base/train,soundscape_111467.wav,9.0,32
base/train,soundscape_185331.wav,6.38,32
base/train,soundscape_159463.wav,8.46,32
base/train,soundscape_203995.wav,6.32,32
base/train,soundscape_204211.wav,2.99,32
base/train,soundscape_6825.wav,7.05,32
base/train,soundscape_77260.wav,0.48,32
base/train,soundscape_139768.wav,5.23,32
base/train,soundscape_138326.wav,1.53,32
base/train,soundscape_176609.wav,0.18,32
base/train,soundscape_185978.wav,1.5,32
base/train,soundscape_181149.wav,6.59,32
base/train,soundscape_196290.wav,9.0,32
base/train,soundscape_172729.wav,0.73,32
base/train,soundscape_158845.wav,4.52,32
base/train,soundscape_65346.wav,7.93,32
base/train,soundscape_164135.wav,0.09,32
base/train,soundscape_78758.wav,1.04,32
base/train,soundscape_179069.wav,7.12,32
base/train,soundscape_45984.wav,5.82,32
base/train,soundscape_178624.wav,8.43,32
base/train,soundscape_44938.wav,0.19,32
base/train,soundscape_74598.wav,4.16,32
base/train,soundscape_194305.wav,2.51,32
base/train,soundscape_183935.wav,5.72,32
base/train,soundscape_144527.wav,0.0,32
base/train,soundscape_187049.wav,1.36,32
base/train,soundscape_65357.wav,0.42,32
base/train,soundscape_98917.wav,8.19,32
base/train,soundscape_130216.wav,2.52,32
base/train,soundscape_139708.wav,3.6,32
base/train,soundscape_36090.wav,3.93,32
base/train,soundscape_117074.wav,6.51,32
base/train,soundscape_76184.wav,3.13,32
base/train,soundscape_195962.wav,1.72,32
base/train,soundscape_77097.wav,2.41,32
base/train,soundscape_129176.wav,8.15,32
base/train,soundscape_151619.wav,4.03,32
base/train,soundscape_12993.wav,9.0,32
base/train,soundscape_159878.wav,5.98,32
base/train,soundscape_74524.wav,9.0,32
base/train,soundscape_56633.wav,3.37,32
base/train,soundscape_138809.wav,9.0,32
base/train,soundscape_166991.wav,1.25,32
base/train,soundscape_68342.wav,3.5,32
base/train,soundscape_153708.wav,5.73,32
base/train,soundscape_4612.wav,7.84,32
base/train,soundscape_160582.wav,5.35,32
base/train,soundscape_163742.wav,6.41,32
base/train,soundscape_189429.wav,5.64,32
base/train,soundscape_13170.wav,8.48,32
base/train,soundscape_60108.wav,3.62,32
base/train,soundscape_69112.wav,4.71,32
base/train,soundscape_107878.wav,1.19,32
base/train,soundscape_100928.wav,0.31,32
base/train,soundscape_166892.wav,1.44,32
base/train,soundscape_44860.wav,5.75,32
base/train,soundscape_111534.wav,6.9,32
base/train,soundscape_167748.wav,5.89,32
base/train,soundscape_192200.wav,5.2,32
base/train,soundscape_107412.wav,6.86,32
base/train,soundscape_12911.wav,3.69,32
base/train,soundscape_201885.wav,3.07,32
base/train,soundscape_86802.wav,3.19,32
base/train,soundscape_28100.wav,9.0,32
base/train,soundscape_98462.wav,5.8,32
base/train,soundscape_148842.wav,8.46,32
base/train,soundscape_176374.wav,5.34,32
base/train,soundscape_138271.wav,8.1,32
base/train,soundscape_72077.wav,2.85,32
base/train,soundscape_73368.wav,2.37,32
base/train,soundscape_54386.wav,0.48,32
base/train,soundscape_105570.wav,2.45,32
base/train,soundscape_129286.wav,8.58,32
base/train,soundscape_139376.wav,5.91,32
base/train,soundscape_174621.wav,7.76,32
base/train,soundscape_83571.wav,1.39,32
base/train,soundscape_22147.wav,6.91,32
base/train,soundscape_193362.wav,9.0,32
base/train,soundscape_358.wav,1.58,32
base/train,soundscape_7169.wav,8.74,32
base/train,soundscape_142387.wav,7.49,32
base/train,soundscape_144656.wav,9.0,32
base/train,soundscape_115038.wav,8.89,32
base/train,soundscape_199590.wav,3.89,32
base/train,soundscape_41531.wav,0.97,32
base/train,soundscape_81641.wav,8.86,32
base/train,soundscape_98154.wav,8.99,32
base/train,soundscape_7384.wav,7.1,32
base/train,soundscape_194348.wav,9.0,32
base/train,soundscape_157445.wav,5.35,32
base/train,soundscape_59291.wav,3.12,32
base/train,soundscape_166291.wav,1.73,32
base/train,soundscape_111091.wav,7.58,32
base/train,soundscape_97493.wav,5.18,32
base/train,soundscape_183179.wav,0.1,32
base/train,soundscape_59094.wav,8.84,32
base/train,soundscape_126062.wav,7.32,32
base/train,soundscape_117339.wav,7.52,32
base/train,soundscape_107651.wav,3.78,32
base/train,soundscape_21645.wav,0.05,32
base/train,soundscape_104246.wav,0.14,32
base/train,soundscape_176318.wav,2.76,32
base/train,soundscape_136644.wav,5.96,32
base/train,soundscape_38419.wav,3.84,32
base/train,soundscape_25962.wav,6.4,32
base/train,soundscape_50092.wav,4.35,32
base/train,soundscape_59519.wav,0.42,32
base/train,soundscape_46343.wav,4.56,32
base/train,soundscape_128166.wav,4.54,32
base/train,soundscape_87761.wav,2.65,32
base/train,soundscape_107068.wav,1.28,32
base/train,soundscape_118067.wav,6.07,32
base/train,soundscape_128945.wav,3.54,32
base/train,soundscape_186499.wav,8.36,32
base/train,soundscape_91414.wav,7.23,32
base/train,soundscape_185782.wav,5.1,32
base/train,soundscape_71631.wav,8.83,32
base/train,soundscape_169582.wav,5.09,32
base/train,soundscape_52456.wav,9.0,32
base/train,soundscape_79129.wav,4.68,32
base/train,soundscape_176481.wav,9.0,32
base/train,soundscape_163593.wav,6.33,32
base/train,soundscape_178743.wav,2.05,32
base/train,soundscape_62597.wav,4.46,32
base/train,soundscape_69771.wav,2.91,32
base/train,soundscape_1535.wav,3.8,32
base/train,soundscape_96578.wav,8.48,32
base/train,soundscape_134756.wav,4.27,32
base/train,soundscape_68748.wav,9.0,32
base/train,soundscape_101525.wav,4.03,32
base/train,soundscape_172407.wav,6.67,32
base/train,soundscape_147654.wav,2.38,32
base/train,soundscape_58000.wav,9.0,32
base/train,soundscape_177868.wav,6.49,32
base/train,soundscape_71424.wav,7.1,32
base/train,soundscape_145320.wav,7.39,32
base/train,soundscape_88221.wav,4.86,32
base/train,soundscape_43631.wav,0.57,32
base/train,soundscape_74140.wav,5.46,32
base/train,soundscape_97713.wav,8.24,32
base/train,soundscape_75521.wav,3.03,32
base/train,soundscape_102705.wav,0.3,32
base/train,soundscape_171227.wav,5.66,32
base/train,soundscape_12487.wav,5.0,32
base/train,soundscape_191795.wav,8.65,32
base/train,soundscape_6971.wav,4.63,32
base/train,soundscape_105902.wav,5.57,32
base/train,soundscape_87622.wav,0.92,32
base/train,soundscape_34996.wav,6.38,32
base/train,soundscape_97264.wav,0.44,32
base/train,soundscape_133019.wav,3.03,32
base/train,soundscape_117071.wav,3.77,32
base/train,soundscape_153644.wav,8.8,32
base/train,soundscape_18358.wav,1.79,32
base/train,soundscape_2507.wav,2.61,32
base/train,soundscape_165735.wav,2.64,32
base/train,soundscape_12632.wav,2.15,32
base/train,soundscape_32427.wav,1.99,32
base/train,soundscape_57893.wav,7.65,32
base/train,soundscape_201042.wav,5.95,32
base/train,soundscape_70934.wav,3.78,32
base/train,soundscape_9227.wav,3.44,32
base/train,soundscape_16026.wav,3.41,32
base/train,soundscape_42291.wav,2.58,32
base/train,soundscape_9988.wav,5.3,32
base/train,soundscape_32539.wav,0.3,32
base/train,soundscape_185806.wav,5.27,32
base/train,soundscape_26322.wav,8.19,32
base/train,soundscape_176669.wav,1.36,32
base/train,soundscape_25265.wav,7.34,32
base/train,soundscape_111053.wav,6.07,32
base/train,soundscape_32811.wav,1.43,32
base/train,soundscape_188995.wav,9.0,32
base/train,soundscape_83515.wav,5.51,32
base/train,soundscape_24297.wav,8.65,32
base/train,soundscape_82227.wav,3.11,32
base/train,soundscape_85165.wav,6.51,32
base/train,soundscape_197762.wav,6.48,32
base/train,soundscape_202212.wav,7.08,32
base/train,soundscape_108855.wav,2.12,32
base/train,soundscape_164095.wav,7.59,32
base/train,soundscape_178976.wav,6.6,32
base/train,soundscape_84534.wav,0.0,32
base/train,soundscape_133778.wav,7.91,32
base/train,soundscape_108159.wav,1.71,32
base/train,soundscape_196730.wav,2.59,32
base/train,soundscape_80390.wav,0.72,32
base/train,soundscape_106950.wav,2.23,32
base/train,soundscape_117526.wav,2.63,32
base/train,soundscape_5606.wav,1.68,32
base/train,soundscape_18814.wav,6.53,32
base/train,soundscape_8440.wav,8.97,32
base/train,soundscape_95462.wav,4.59,32
base/train,soundscape_189708.wav,0.26,32
base/train,soundscape_183523.wav,1.43,32
base/train,soundscape_159912.wav,1.97,32
base/train,soundscape_165165.wav,0.0,32
base/train,soundscape_107342.wav,1.09,32
base/train,soundscape_199986.wav,5.52,32
base/train,soundscape_43113.wav,8.56,32
base/train,soundscape_99332.wav,7.47,32
base/train,soundscape_147470.wav,0.76,32
base/train,soundscape_10278.wav,4.61,32
base/train,soundscape_22195.wav,4.42,32
base/train,soundscape_198226.wav,0.69,32
base/train,soundscape_134239.wav,0.81,32
base/train,soundscape_181970.wav,9.0,32
base/train,soundscape_61706.wav,9.0,32
base/train,soundscape_188552.wav,6.51,32
base/train,soundscape_173601.wav,2.27,32
base/train,soundscape_202788.wav,2.59,32
base/train,soundscape_95112.wav,7.89,32
base/train,soundscape_15631.wav,5.83,32
base/train,soundscape_87675.wav,6.56,32
base/train,soundscape_87602.wav,0.0,32
base/train,soundscape_74544.wav,0.45,32
base/train,soundscape_100304.wav,8.67,32
base/train,soundscape_8211.wav,8.48,32
base/train,soundscape_64985.wav,5.16,32
base/train,soundscape_100823.wav,0.63,32
base/train,soundscape_99106.wav,1.36,32
base/train,soundscape_81166.wav,8.79,32
base/train,soundscape_185788.wav,2.2,32
base/train,soundscape_110157.wav,8.47,32
base/train,soundscape_7268.wav,7.76,32
base/train,soundscape_97874.wav,7.34,32
base/train,soundscape_198501.wav,2.24,32
base/train,soundscape_152366.wav,7.66,32
base/train,soundscape_81958.wav,6.13,32
base/train,soundscape_23308.wav,7.95,32
base/train,soundscape_103240.wav,8.36,32
base/train,soundscape_118330.wav,2.89,32
base/train,soundscape_145969.wav,0.0,32
base/train,soundscape_203997.wav,1.78,32
base/train,soundscape_58603.wav,7.4,32
base/train,soundscape_92464.wav,9.0,32
base/train,soundscape_43624.wav,0.0,32
base/train,soundscape_81846.wav,6.79,32
base/train,soundscape_77970.wav,3.84,32
base/train,soundscape_130282.wav,2.57,32
base/train,soundscape_28356.wav,6.41,32
base/train,soundscape_178030.wav,5.76,32
base/train,soundscape_2822.wav,3.47,32
base/train,soundscape_139788.wav,1.02,32
base/train,soundscape_186084.wav,2.07,32
base/train,soundscape_194524.wav,5.6,32
base/train,soundscape_118243.wav,4.63,32
base/train,soundscape_63962.wav,0.08,32
base/train,soundscape_198698.wav,9.0,32
base/train,soundscape_85911.wav,8.63,32
base/train,soundscape_41251.wav,2.75,32
base/train,soundscape_155207.wav,7.12,32
base/train,soundscape_168777.wav,0.23,32
base/train,soundscape_122964.wav,2.99,32
base/train,soundscape_23297.wav,2.16,32
base/train,soundscape_144051.wav,0.18,32
base/train,soundscape_37507.wav,8.15,32
base/train,soundscape_170580.wav,7.15,32
base/train,soundscape_134502.wav,4.91,32
base/train,soundscape_163172.wav,9.0,32
base/train,soundscape_101866.wav,7.54,32
base/train,soundscape_187468.wav,9.0,32
base/train,soundscape_203218.wav,1.79,32
base/train,soundscape_133794.wav,5.12,32
base/train,soundscape_51907.wav,7.86,32
base/train,soundscape_18740.wav,8.99,32
base/train,soundscape_75361.wav,2.95,32
base/train,soundscape_147891.wav,4.44,32
base/train,soundscape_166331.wav,4.78,32
base/train,soundscape_154450.wav,4.42,32
base/train,soundscape_156136.wav,4.49,32
base/train,soundscape_154338.wav,7.32,32
base/train,soundscape_19766.wav,8.89,32
base/train,soundscape_15596.wav,1.4,32
base/train,soundscape_22594.wav,5.58,32
base/train,soundscape_166730.wav,1.64,32
base/train,soundscape_21106.wav,8.44,32
base/train,soundscape_162652.wav,4.55,32
base/train,soundscape_149878.wav,5.14,32
base/train,soundscape_43891.wav,5.51,32
base/train,soundscape_87340.wav,7.2,32
base/train,soundscape_106538.wav,5.74,32
base/train,soundscape_22391.wav,0.18,32
base/train,soundscape_170670.wav,9.0,32
base/train,soundscape_98889.wav,8.95,32
base/train,soundscape_199925.wav,3.9,33
base/train,soundscape_7538.wav,0.71,33
base/train,soundscape_94555.wav,7.85,33
base/train,soundscape_180708.wav,3.27,33
base/train,soundscape_92696.wav,6.78,33
base/train,soundscape_95478.wav,8.98,33
base/train,soundscape_124325.wav,3.23,33
base/train,soundscape_67019.wav,2.16,33
base/train,soundscape_58199.wav,4.05,33
base/train,soundscape_139874.wav,1.05,33
base/train,soundscape_176174.wav,6.43,33
base/train,soundscape_88341.wav,8.57,33
base/train,soundscape_163351.wav,8.36,33
base/train,soundscape_170151.wav,3.05,33
base/train,soundscape_92253.wav,6.51,33
base/train,soundscape_136177.wav,8.65,33
base/train,soundscape_67488.wav,6.44,33
base/train,soundscape_143675.wav,4.07,33
base/train,soundscape_36919.wav,4.18,33
base/train,soundscape_162967.wav,7.1,33
base/train,soundscape_87989.wav,8.06,33
base/train,soundscape_61039.wav,1.76,33
base/train,soundscape_109062.wav,1.31,33
base/train,soundscape_97423.wav,9.0,33
base/train,soundscape_13912.wav,1.87,33
base/train,soundscape_62613.wav,5.88,33
base/train,soundscape_189001.wav,9.0,33
base/train,soundscape_129784.wav,4.11,33
base/train,soundscape_153694.wav,4.5,33
base/train,soundscape_129027.wav,8.11,33
base/train,soundscape_125239.wav,1.06,33
base/train,soundscape_140979.wav,3.83,33
base/train,soundscape_65512.wav,3.73,33
base/train,soundscape_53877.wav,5.01,33
base/train,soundscape_68767.wav,7.21,33
base/train,soundscape_80681.wav,6.18,33
base/train,soundscape_177378.wav,5.61,33
base/train,soundscape_10894.wav,9.0,33
base/train,soundscape_738.wav,0.02,33
base/train,soundscape_71981.wav,2.64,33
base/train,soundscape_163022.wav,6.52,33
base/train,soundscape_151153.wav,7.27,33
base/train,soundscape_134812.wav,9.0,33
base/train,soundscape_32829.wav,8.69,33
base/train,soundscape_125529.wav,7.19,33
base/train,soundscape_197148.wav,0.0,33
base/train,soundscape_14649.wav,7.92,33
base/train,soundscape_107788.wav,1.78,33
base/train,soundscape_114195.wav,0.26,33
base/train,soundscape_30825.wav,8.48,33
base/train,soundscape_37240.wav,7.21,33
base/train,soundscape_88343.wav,8.74,33
base/train,soundscape_144829.wav,1.62,33
base/train,soundscape_32001.wav,4.31,33
base/train,soundscape_187926.wav,3.19,33
base/train,soundscape_153283.wav,5.26,33
base/train,soundscape_127570.wav,6.2,33
base/train,soundscape_137417.wav,5.16,33
base/train,soundscape_6903.wav,0.22,33
base/train,soundscape_28859.wav,6.11,33
base/train,soundscape_84336.wav,7.0,33
base/train,soundscape_37869.wav,4.68,33
base/train,soundscape_69210.wav,4.98,33
base/train,soundscape_160561.wav,5.51,33
base/train,soundscape_180954.wav,1.54,33
base/train,soundscape_159607.wav,6.38,33
base/train,soundscape_194451.wav,0.18,33
base/train,soundscape_146179.wav,0.89,33
base/train,soundscape_182865.wav,0.46,33
base/train,soundscape_43194.wav,6.47,33
base/train,soundscape_51650.wav,4.01,33
base/train,soundscape_189455.wav,7.69,33
base/train,soundscape_70001.wav,3.56,33
base/train,soundscape_113944.wav,2.14,33
base/train,soundscape_166161.wav,4.66,33
base/train,soundscape_104442.wav,1.77,33
base/train,soundscape_78819.wav,4.26,33
base/train,soundscape_56234.wav,0.45,33
base/train,soundscape_15678.wav,7.98,33
base/train,soundscape_165257.wav,4.75,33
base/train,soundscape_28410.wav,3.6,33
base/train,soundscape_36349.wav,5.11,33
base/train,soundscape_178129.wav,1.75,33
base/train,soundscape_1139.wav,6.82,33
base/train,soundscape_58188.wav,9.0,33
base/train,soundscape_65681.wav,8.02,33
base/train,soundscape_16409.wav,1.8,33
base/train,soundscape_12353.wav,4.96,33
base/train,soundscape_85565.wav,0.78,33
base/train,soundscape_105095.wav,3.83,33
base/train,soundscape_83314.wav,7.6,33
base/train,soundscape_163592.wav,8.18,33
base/train,soundscape_13665.wav,9.0,33
base/train,soundscape_73409.wav,1.57,33
base/train,soundscape_188998.wav,6.0,33
base/train,soundscape_43140.wav,7.76,33
base/train,soundscape_157127.wav,8.3,33
base/train,soundscape_116726.wav,2.73,33
base/train,soundscape_122736.wav,4.83,33
base/train,soundscape_115709.wav,6.05,33
base/train,soundscape_123078.wav,1.06,33
base/train,soundscape_17870.wav,5.14,33
base/train,soundscape_26080.wav,2.95,33
base/train,soundscape_90745.wav,1.73,33
